discharge
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
2016	09	12	20	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	12	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	12	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	13	20	-9999	0.205	-9999	-9999	-9999	-9999
2016	09	13	21	-9999	0.377	-9999	-9999	-9999	-9999
2016	09	13	22	-9999	0.433	-9999	-9999	-9999	-9999
2016	09	13	23	-9999	0.352	-9999	-9999	-9999	-9999
2016	09	14	00	-9999	0.34	-9999	-9999	-9999	-9999
2016	09	14	01	-9999	0.327	-9999	-9999	-9999	-9999
2016	09	14	02	-9999	0.492	-9999	-9999	-9999	-9999
2016	09	14	03	-9999	0.432	-9999	-9999	-9999	-9999
2016	09	14	04	-9999	0.391	-9999	-9999	-9999	-9999
2016	09	14	05	-9999	0.391	-9999	-9999	-9999	-9999
2016	09	14	06	-9999	0.56	-9999	-9999	-9999	-9999
2016	09	14	07	-9999	0.574	-9999	-9999	-9999	-9999
2016	09	14	08	-9999	0.507	-9999	-9999	-9999	-9999
2016	09	14	09	-9999	0.491	-9999	-9999	-9999	-9999
2016	09	14	10	-9999	0.491	-9999	-9999	-9999	-9999
2016	09	14	11	-9999	0.491	-9999	-9999	-9999	-9999
2016	09	14	12	-9999	0.476	-9999	-9999	-9999	-9999
2016	09	14	13	-9999	0.432	-9999	-9999	-9999	-9999
2016	09	14	14	-9999	0.391	-9999	-9999	-9999	-9999
2016	09	14	15	-9999	0.377	-9999	-9999	-9999	-9999
2016	09	14	16	-9999	0.34	-9999	-9999	-9999	-9999
2016	09	14	17	-9999	0.327	-9999	-9999	-9999	-9999
2016	09	14	18	-9999	0.316	-9999	-9999	-9999	-9999
2016	09	14	19	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	14	20	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	14	21	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	14	22	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	14	23	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	00	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	01	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	02	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	03	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	04	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	05	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	06	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	07	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	08	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	09	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	10	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	11	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	12	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	13	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	14	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	15	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	16	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	17	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	18	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	19	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	15	20	-9999	0.25	-9999	-9999	-9999	-9999
2016	09	15	21	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	15	22	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	15	23	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	00	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	01	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	02	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	03	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	04	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	05	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	06	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	07	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	08	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	09	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	10	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	11	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	12	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	13	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	14	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	15	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	16	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	17	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	18	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	19	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	20	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	16	21	-9999	0.212	-9999	-9999	-9999	-9999
2016	09	16	22	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	16	23	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	00	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	01	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	02	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	03	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	04	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	05	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	06	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	07	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	08	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	09	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	10	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	11	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	12	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	13	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	14	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	15	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	16	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	17	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	18	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	19	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	20	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	21	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	22	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	17	23	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	00	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	01	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	02	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	03	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	04	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	05	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	06	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	07	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	08	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	09	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	10	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	11	-9999	0.177	-9999	-9999	-9999	-9999
2016	09	18	12	-9999	0.186	-9999	-9999	-9999	-9999
2016	09	18	13	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	14	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	15	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	16	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	17	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	18	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	19	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	20	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	21	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	22	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	23	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	00	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	01	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	02	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	03	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	04	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	05	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	06	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	07	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	08	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	09	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	10	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	11	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	12	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	13	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	19	14	-9999	0.186	-9999	-9999	-9999	-9999
2016	09	19	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	19	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	19	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	19	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	19	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	19	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	19	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	19	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	19	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	20	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	18	-9999	26.893	-9999	-9999	-9999	-9999
2016	09	23	19	-9999	30.893	-9999	-9999	-9999	-9999
2016	09	23	20	-9999	12.639	-9999	-9999	-9999	-9999
2016	09	23	21	-9999	6.76	-9999	-9999	-9999	-9999
2016	09	23	22	-9999	4.53	-9999	-9999	-9999	-9999
2016	09	23	23	-9999	2.985	-9999	-9999	-9999	-9999
2016	09	24	00	-9999	2.739	-9999	-9999	-9999	-9999
2016	09	24	01	-9999	2.136	-9999	-9999	-9999	-9999
2016	09	24	02	-9999	3.032	-9999	-9999	-9999	-9999
2016	09	24	03	-9999	2.342	-9999	-9999	-9999	-9999
2016	09	24	04	-9999	1.831	-9999	-9999	-9999	-9999
2016	09	24	05	-9999	1.429	-9999	-9999	-9999	-9999
2016	09	24	06	-9999	1.113	-9999	-9999	-9999	-9999
2016	09	24	07	-9999	0.916	-9999	-9999	-9999	-9999
2016	09	24	08	-9999	0.805	-9999	-9999	-9999	-9999
2016	09	24	09	-9999	0.683	-9999	-9999	-9999	-9999
2016	09	24	10	-9999	0.591	-9999	-9999	-9999	-9999
2016	09	24	11	-9999	0.524	-9999	-9999	-9999	-9999
2016	09	24	12	-9999	0.491	-9999	-9999	-9999	-9999
2016	09	24	13	-9999	0.432	-9999	-9999	-9999	-9999
2016	09	24	14	-9999	0.404	-9999	-9999	-9999	-9999
2016	09	24	15	-9999	0.377	-9999	-9999	-9999	-9999
2016	09	24	16	-9999	0.364	-9999	-9999	-9999	-9999
2016	09	24	17	-9999	0.327	-9999	-9999	-9999	-9999
2016	09	24	18	-9999	0.327	-9999	-9999	-9999	-9999
2016	09	24	19	-9999	0.293	-9999	-9999	-9999	-9999
2016	09	24	20	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	24	21	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	24	22	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	24	23	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	00	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	01	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	02	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	03	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	04	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	05	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	06	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	07	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	25	08	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	09	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	10	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	11	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	12	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	13	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	14	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	15	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	16	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	17	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	18	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	19	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	20	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	21	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	22	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	25	23	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	00	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	01	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	02	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	03	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	04	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	05	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	06	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	07	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	08	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	09	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	10	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	11	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	12	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	13	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	14	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	15	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	16	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	17	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	18	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	19	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	20	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	21	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	22	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	26	23	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	00	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	01	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	02	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	03	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	04	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	05	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	06	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	07	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	08	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	09	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	10	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	11	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	12	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	13	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	14	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	15	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	16	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	17	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	18	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	19	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	20	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	21	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	22	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	23	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	28	00	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	28	01	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	28	02	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	28	03	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	28	04	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	28	05	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	28	06	-9999	0.23	-9999	-9999	-9999	-9999
2016	09	28	07	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	08	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	09	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	10	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	11	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	12	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	13	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	14	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	15	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	16	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	17	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	18	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	19	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	20	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	21	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	22	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	28	23	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	00	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	01	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	02	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	03	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	04	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	05	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	06	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	07	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	08	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	09	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	10	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	11	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	12	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	13	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	14	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	15	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	16	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	17	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	18	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	19	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	20	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	21	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	22	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	29	23	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	30	00	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	30	01	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	30	02	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	30	03	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	30	04	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	30	05	-9999	0.202	-9999	-9999	-9999	-9999
